date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:41:15	199/199	---M-Z	200	added ('OK')	text/css	etag:%22c7-61183d69ddefa-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_d3c639a0656d076ff0fd90df5c7d2948.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_d3c639a0656d076ff0fd90df5c7d2948.css	(from https://categorias/developer/portfolio-archive/sushi-parlour-app/)
16:41:17	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:41:17%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Fsushi-parlour-app%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed1400	(from https://categorias/developer/portfolio-archive/sushi-parlour-app/)
16:41:19	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:41:19%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Fsushi-parlour-app%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed0466	(from https://categorias/developer/portfolio-archive/sushi-parlour-app/)
16:41:19	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.7b.delayed	(from https://categorias/developer/portfolio-archive/sushi-parlour-app/)
16:41:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2008:21:20%20GMT	https://categorias/developer/?p=77	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/indexb135.html	(from https://categorias/developer/portfolio-archive/sushi-parlour-app/)
16:41:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2008:21:36%20GMT	https://categorias/developer/?p=80	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/indexbde5.html	(from https://categorias/developer/portfolio-archive/oyyi-furniture-app/)
16:41:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2008:21:38%20GMT	https://categorias/developer/?p=75	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/indexe839.html	(from https://categorias/developer/portfolio-archive/unicode-web-app/)
16:42:18	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:42:18%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Funicode-web-app%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed.7df5d9.delayed	(from https://categorias/developer/portfolio-archive/unicode-web-app/)
16:42:20	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:42:20%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Funicode-web-app%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed0c85	(from https://categorias/developer/portfolio-archive/unicode-web-app/)
16:42:20	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.7f.delayed	(from https://categorias/developer/portfolio-archive/unicode-web-app/)
16:42:20	199/199	---M-Z	200	added ('OK')	text/css	etag:%22c7-61183d6bcd0e2-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_cca23754bd16531287c623386b7d3a99.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_cca23754bd16531287c623386b7d3a99.css	(from https://categorias/developer/portfolio-archive/sounds-web-app/)
16:42:21	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:42:22%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Fsounds-web-app%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embedbf48	(from https://categorias/developer/portfolio-archive/sounds-web-app/)
16:42:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2008:22:22%20GMT	https://categorias/developer/?p=73	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/index8cae.html	(from https://categorias/developer/portfolio-archive/sounds-web-app/)
16:42:23	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:42:23%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Fsounds-web-app%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed83fd	(from https://categorias/developer/portfolio-archive/sounds-web-app/)
16:42:23	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.83.delayed	(from https://categorias/developer/portfolio-archive/sounds-web-app/)
16:42:23	199/199	---M-Z	200	added ('OK')	text/css	etag:%22c7-61183d6beb542-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_99a92d29b9e0c4301e4833b735c10c0d.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_99a92d29b9e0c4301e4833b735c10c0d.css	(from https://categorias/developer/portfolio-archive/future-web-app/)
16:42:25	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:42:25%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Ffuture-web-app%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embedae56	(from https://categorias/developer/portfolio-archive/future-web-app/)
16:42:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2008:22:26%20GMT	https://categorias/developer/?p=71	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/index6cf3.html	(from https://categorias/developer/portfolio-archive/future-web-app/)
16:42:27	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:42:27%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Ffuture-web-app%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed8729	(from https://categorias/developer/portfolio-archive/future-web-app/)
16:42:27	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.87.delayed	(from https://categorias/developer/portfolio-archive/future-web-app/)
16:42:27	199/199	---M-Z	200	added ('OK')	text/css	etag:%22c7-611814a002d02-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_c691ed120e2020458673ec48797967d3.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_c691ed120e2020458673ec48797967d3.css	(from https://categorias/developer/portfolio-archive/furniture-mobile-app/)
16:42:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2008:22:29%20GMT	https://categorias/developer/?p=69	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/indexe2dc.html	(from https://categorias/developer/portfolio-archive/furniture-mobile-app/)
16:42:29	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:42:29%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Ffurniture-mobile-app%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embedea2d	(from https://categorias/developer/portfolio-archive/furniture-mobile-app/)
16:42:30	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:42:30%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Ffurniture-mobile-app%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embede831	(from https://categorias/developer/portfolio-archive/furniture-mobile-app/)
16:42:30	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.8b.delayed	(from https://categorias/developer/portfolio-archive/furniture-mobile-app/)
16:42:31	213382/213382	---M--	200	added ('OK')	image/jpeg	etag:%2234186-5f8feb1092616%22	https://categorias/developer/wp-content/uploads/sites/3/2020/04/work4-1.jpg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2020/04/work4-1.jpg	(from https://categorias/developer/)
16:42:31	199/199	---M-Z	200	added ('OK')	text/css	etag:%22c7-61183d6d4dd28-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_2db507c6f7d6ad1134378dc868f4cefa.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_2db507c6f7d6ad1134378dc868f4cefa.css	(from https://categorias/developer/portfolio-archive/chatapp-mobile/)
16:42:32	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:42:32%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Fchatapp-mobile%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed423b	(from https://categorias/developer/portfolio-archive/chatapp-mobile/)
16:42:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2008:22:33%20GMT	https://categorias/developer/?p=64	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/index8cd4.html	(from https://categorias/developer/portfolio-archive/chatapp-mobile/)
16:42:34	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:42:34%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fportfolio-archive%2Fchatapp-mobile%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embeda393	(from https://categorias/developer/portfolio-archive/chatapp-mobile/)
16:42:34	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.8f.delayed	(from https://categorias/developer/portfolio-archive/chatapp-mobile/)
16:42:35	519694/519694	---MCZ	200	added ('OK')	text/css	etag:%227ee0e-611f903ff25f7-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_49a4057f63644341da08f7329657b6b7.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_49a4057f63644341da08f7329657b6b7.css	(from https://categorias/developer/product/web-development/)
16:42:36	1210/1210	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/product/web-development/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/product/web-development/feed/index.html	(from https://categorias/developer/product/web-development/)
16:42:36	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:42:37%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fproduct%2Fweb-development%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed.91af44.delayed	(from https://categorias/developer/product/web-development/)
16:42:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2008:22:37%20GMT	https://categorias/developer/?p=315	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/index7d3e.html	(from https://categorias/developer/product/web-development/)
16:42:38	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:42:38%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fproduct%2Fweb-development%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed8e24	(from https://categorias/developer/product/web-development/)
16:42:38	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.93.delayed	(from https://categorias/developer/product/web-development/)
16:42:39	16736/16736	---M--	200	added ('OK')	image/jpeg	etag:%224160-5f8feb181635f%22	https://categorias/developer/wp-content/uploads/sites/3/2022/07/prod2-2-300x249.jpg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2022/07/prod2-2-300x249.jpg	(from https://categorias/developer/product/web-development/)
16:42:39	71776/71776	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2004:07:13%20GMT	https://categorias/developer/product-category/web-development/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/product-category/web-development/index.html	(from https://categorias/developer/product/web-development/)
16:42:40	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.97.delayed	(from https://categorias/developer/?add-to-cart=315)
16:42:40	127656/127656	---M--	200	added ('OK')	image/jpeg	etag:%221f2a8-5f8feb1783b9e%22	https://categorias/developer/wp-content/uploads/sites/3/2022/07/prod2-2.jpg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2022/07/prod2-2.jpg	(from https://categorias/developer/product/web-development/)
16:42:41	108/108	---MC-	401	error ('Unauthorized')	application/json	date:Sun,%2025%20Feb%202024%2019:42:42%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fproduct%2Fbranding-marketing%2F	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embed062f	(from https://categorias/developer/product/branding-marketing/)
16:42:42	1219/1219	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/product/branding-marketing/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/product/branding-marketing/feed/index.html	(from https://categorias/developer/product/branding-marketing/)
16:42:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2008:22:43%20GMT	https://categorias/developer/?p=322	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/indexeffc.html	(from https://categorias/developer/product/branding-marketing/)
16:42:44	167/167	---MC-	401	error ('Unauthorized')	text/xml	date:Sun,%2025%20Feb%202024%2019:42:43%20GMT	https://categorias/developer/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcategorias%2Fdeveloper%2Fproduct%2Fbranding-marketing%2F&format=xml	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-json/oembed/1.0/embeddf25	(from https://categorias/developer/product/branding-marketing/)
16:42:44	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.9a.delayed	(from https://categorias/developer/product/branding-marketing/)
16:43:59	18211/18211	---M--	200	added ('OK')	image/jpeg	etag:%224723-5f8feb18b851f%22	https://categorias/developer/wp-content/uploads/sites/3/2022/07/prod1-2-300x249.jpg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2022/07/prod1-2-300x249.jpg	(from https://categorias/developer/product/branding-marketing/)
16:43:59	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.9d.delayed	(from https://categorias/developer/?add-to-cart=322)
16:44:00	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.9e.delayed	(from https://categorias/developer/shop/)
16:44:09	4265/4265	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/shop/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/shop/feed/index.html	(from https://categorias/developer/shop/)
16:44:14	75945/75945	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202024%2019:44:12%20GMT	https://categorias/developer/shop/?add-to-cart=315	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/shop/indexbc79.html	(from https://categorias/developer/shop/)
16:44:17	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202024%2019:44:17%20GMT	http://categorias/developer/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/plugins/woocommerce/assets/fonts/star.9f.delayed	(from https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_e99bc7bd4af75873808ad38afe527645.css)
16:44:18	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202024%2019:44:17%20GMT	http://categorias/developer/wp-content/themes/ ch/assets/images/quote.svg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch/assets/images/quote.svg	(from https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_e99bc7bd4af75873808ad38afe527645.css)
16:44:24	1343/1343	---M-Z	200	added ('OK')	image/svg+xml	etag:%2253f-611933f83ba78-gzip%22	https://categorias/developer/wp-content/themes/ ch/assets/images/quote.svg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch/assets/images/quote.svg	(from https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_e99bc7bd4af75873808ad38afe527645.css)
16:44:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202024%2019:44:25%20GMT	http://categorias/developer/wp-content/themes/ ch/assets/fonts/ionicons.eot?v=2.0.1	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch/assets/fonts/ionicons.a3790f.delayed	(from https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_e99bc7bd4af75873808ad38afe527645.css)
16:44:44	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202024%2019:44:44%20GMT	http://categorias/developer/wp-content/themes/ ch/assets/webfonts/fa-brands-400.eot	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch/assets/webfonts/fa-brands-400.a5.delayed	(from https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_e99bc7bd4af75873808ad38afe527645.css)
16:44:48	120724/120724	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221d794-611933f846658-gzip%22	https://categorias/developer/wp-content/themes/ ch/assets/fonts/ionicons.eot?v=2.0.1	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch/assets/fonts/ionicons790f.eot	(from https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_e99bc7bd4af75873808ad38afe527645.css)
16:44:50	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.a7.delayed	(from https://categorias/developer/author/oleksandr/)
16:45:03	23073/23073	---M-Z	200	added ('OK')	application/rss+xml	etag:%220f42754f5f913b0b8144fdbca015a90b-gzip%22	https://categorias/developer/author/oleksandr/feed/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/author/oleksandr/feed/index.html	(from https://categorias/developer/author/oleksandr/)
16:45:03	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.a8.delayed	(from https://categorias/developer/tag/code/)
16:45:05	134294/134294	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-611933f84a4d8-gzip%22	https://categorias/developer/wp-content/themes/ ch/assets/webfonts/fa-brands-400.eot	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch/assets/webfonts/fa-brands-400.eot	(from https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_e99bc7bd4af75873808ad38afe527645.css)
16:45:08	70897/70897	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2004:31:01%20GMT	https://categorias/developer/author/oleksandr/page/2/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/author/oleksandr/page/2/index.html	(from https://categorias/developer/author/oleksandr/)
16:45:08	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.a9.delayed	(from https://categorias/developer/tag/plugin/)
16:45:16	70826/70826	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2004:32:03%20GMT	https://categorias/developer/tag/code/page/2/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/tag/code/page/2/index.html	(from https://categorias/developer/tag/code/)
16:45:16	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.aa.delayed	(from https://categorias/developer/tag/wordpress/)
16:45:21	70866/70866	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Feb%202024%2018:42:13%20GMT	https://categorias/developer/tag/wordpress/page/2/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/tag/wordpress/page/2/index.html	(from https://categorias/developer/tag/wordpress/)
16:45:21	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.ab.delayed	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/?replytocom=6)
16:45:21	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.ac.delayed	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/?replytocom=8)
16:45:21	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.ad.delayed	(from https://categorias/developer/2020/04/28/by-spite-about-do-of-allow/?replytocom=7)
16:45:22	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.ae.delayed	(from https://categorias/developer/2020/04/28/a-song-and-dance-act/?replytocom=4)
16:45:22	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.af.delayed	(from https://categorias/developer/2020/04/28/a-song-and-dance-act/?replytocom=5)
16:45:22	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.b0.delayed	(from https://categorias/developer/2020/04/28/music-player-design/?replytocom=3)
16:45:23	0/-1	---M--	301	error ('')			https://categorias/developer/wp-content/themes/ ch	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/themes/ ch.b1.delayed	(from https://categorias/developer/2020/04/28/creativity-is-more-than/?replytocom=2)
16:45:32	70842/70842	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2004:32:34%20GMT	https://categorias/developer/tag/plugin/page/2/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/tag/plugin/page/2/index.html	(from https://categorias/developer/tag/plugin/)
16:45:55	15036/15036	---M--	200	added ('OK')	image/png	etag:%223abc-5f8feafb97480%22	https://categorias/developer/wp-content/uploads/sites/3/2022/07/brand2_w.png	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2022/07/brand2_w.png	(from https://categorias/developer/)
16:46:00	70651/70651	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2004:11:53%20GMT	https://categorias/developer/2020/04/page/2/	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/2020/04/page/2/index.html	(from https://categorias/developer/2020/04/)
16:46:04	96654/96654	---M--	200	added ('OK')	image/jpeg	etag:%221798e-5f8feb18de67f%22	https://categorias/developer/wp-content/uploads/sites/3/2022/07/certificate.jpeg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2022/07/certificate.jpeg	(from https://categorias/developer/)
16:46:06	199/199	---M-Z	200	added ('OK')	text/css	etag:%22c7-61169408f4e92-gzip%22	https://categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_372fadf237f61df19b2d9178ea8ac07a.css	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/cache/autoptimize/3/css/autoptimize_single_372fadf237f61df19b2d9178ea8ac07a.css	(from https://categorias/developer/portfolio-archive/weather-mobile-app/)
16:46:11	184766/184766	---M--	200	added ('OK')	image/jpeg	etag:%222d1be-5f8feb182bb1f%22	https://categorias/developer/wp-content/uploads/sites/3/2022/07/prod1-2.jpg	C:/Users/Chriffy/Desktop/desing_novo/Portifolio/categorias/developer/wp-content/uploads/sites/3/2022/07/prod1-2.jpg	(from https://categorias/developer/product/branding-marketing/)
